MOON     X     T^0
  6.141258085825806e-8,   2.442237035277021e+1,   5.107501385764342e+0
  5.939961097990084e-8,   2.457074661052529e+2,   4.739365215765208e+0
  5.649101627226026e-8,   1.679936946371324e+2,   2.682469353529006e+0
  4.652129998563132e-8,   8.365903305582410e+1,   5.945621492275237e+0
  4.612175442901398e-8,   8.433466158130830e+1,   4.780408659837297e+0
  4.257993563820976e-8,   2.442876000072277e+2,   2.280834854343142e+0
  4.058402131884596e-8,  -6.028441001480857e+1,   3.008134790384993e-1
  4.040932107888287e-8,   4.059982187939144e+2,   6.883407192653834e-2
  4.022280111610999e-8,   9.656299901945761e+1,   5.827701588332754e-1
  3.926855922980818e-8,   1.805255418144954e+2,   2.166434558039704e+0
  3.878599053487910e-8,   3.164282286739151e+2,   4.039492976037177e+0
  3.836634119223098e-8,  -1.435713242843622e+2,   7.447685564269388e-1
  3.694525815624949e-8,   0.000000000000000e+0,   3.141592653589793e+0
  3.261789684923203e-8,   2.449975330562403e+2,   1.939590187689474e+0
  3.245483738379773e-8,   2.568537517081191e+2,   5.336737994663880e+0
  3.117657056152131e-8,  -1.568131045107378e+2,   5.079606696328232e+0
  3.076667738418844e-8,   3.948519331910482e+2,   5.754655501587155e+0
  2.551208511840449e-8,  -1.547176098872284e+2,   2.948318359012152e-1
  2.137772433921410e-8,   8.609234194207559e+1,   2.355020057865124e+0
  1.989489120074920e-8,   6.656748586525427e+1,   3.243133222540838e+0
  1.908899893415226e-8,  -1.491444670857953e+2,   3.919870997233700e+0
  1.809206703788701e-8,  -1.658638954900946e+2,   3.028556641844387e+0
  1.804195470549807e-8,   1.327608474990400e+1,   4.510119344253996e+0
  1.796432949329799e-8,   1.035217033953875e+2,   6.050851856749563e+0
  1.661310857379701e-8,  -2.268582385539158e+2,   4.507682721072555e+0
  1.657354839678532e-8,   1.540419813617442e+2,   3.882246821269899e+0
  1.451272560288288e-8,   7.913363756614567e+1,   3.169897419941464e+0
  1.367528486996537e-8,   2.526661704811828e+2,   3.924605215710141e+0
  1.270993555324114e-8,  -8.886005707098671e+1,   4.718514408769562e+0
  1.254193904119398e-8,  -7.629390537009532e+1,   5.339636960064158e+0
  1.227890483049820e-8,   2.219950288014953e+2,   1.086602578688471e+0
  1.214249774003157e-8,   3.052819430710489e+2,   3.442164834750233e+0
  1.207308005067310e-8,  -6.585755281624169e+1,   3.136017697648377e+0
  1.088683796155035e-8,   8.328691426955361e+1,   4.086092888944533e+0
  1.073394826354414e-8,  -3.494488952110117e-1,   2.556222852985126e-1
  1.023382565539083e-8,   2.338512474533741e+2,   1.342225789205916e+0
  1.016976009309520e-8,  -2.401000187802914e+2,   2.724186172208807e+0
  9.712653607542922e-9,   1.728569043895529e+2,   3.322970623687546e+0
  9.608728790813772e-9,  -1.253184717736302e+1,   5.454967179516245e+0
  8.935634853233477e-9,   1.742936145331191e+1,   5.492244050883942e+0
  8.916179622220188e-9,  -7.700383841910791e+1,   5.681572040431529e+0
  8.908663985550084e-9,   6.447199124174489e+1,   4.703533470910255e+0
  8.232378942204941e-9,   3.289943803748065e+2,   8.117378492974616e-1
  7.932762845868814e-9,   1.687036276861450e+2,   2.340910534561129e+0
  7.733098107155262e-9,  -9.095555169449609e+1,   3.079090258427664e+0
  7.420075745417842e-9,   4.171445043967806e+2,   6.662002891249479e-1
  7.396713915560034e-9,  -1.043635255385362e+1,   3.999097179452054e+0
  6.950991480453054e-9,  -7.838939999360470e+1,   3.653006676818826e+0
  6.572185782453807e-9,   7.703814294263628e+1,   1.483518020735437e+0
  6.231722938051499e-9,   2.300250425474502e+1,   2.648659812253919e+0
  6.118058350798863e-9,  -6.558956105941149e-2,   2.209317458341385e+0
  6.102352674224053e-9,   2.617169614605396e+2,   5.977231227213585e+0
  5.928255710917212e-9,   1.449911903823874e+2,   4.971156258752092e+0
  5.815849724194680e-9,  -2.512463043831576e+2,   2.126829694315250e+0
  5.626883684598656e-9,  -6.958704375929898e+0,   2.611404939974017e+0
  5.592731285861501e-9,   8.399332415894440e+1,   5.685394527127137e+0
  5.592595720903684e-9,  -8.400037047818799e+1,   1.206299402144090e+0
  5.369655323280777e-9,  -4.863209752420516e+0,   1.155632237596810e+0
  5.202370726554031e-9,  -8.006663762162640e+1,   3.895646677816728e+0
  5.014599634880995e-9,   2.023478912583388e+1,   5.537234936501871e-1
  4.999675873852575e-9,   2.509799887825442e+1,   1.190877310708731e+0
  4.993329977935968e-9,   8.792705701550599e+1,   2.091465987928819e+0
  4.901197913652664e-9,  -1.672607496118656e+2,   5.348752259975644e+0
  4.886140298793086e-9,   8.190135269505681e+1,   2.124064448626706e+0
  4.827558630675504e-9,   1.505643331838205e+2,   5.269857463854517e+0
  4.796199066312159e-9,   2.512806089066860e+2,   5.038021000952746e+0
  4.748718720817567e-9,   1.673067735643740e+2,   1.972679914041926e+0
  4.583907273175884e-9,   4.781388474606018e+2,   1.827026884726031e+0
  4.434244821435507e-9,   2.415198848783166e+2,   3.327223931558374e+0
  4.182741808409975e-9,   3.885688573406025e+2,   5.797718476213021e+0
  4.077949555316721e-9,   7.824346244023229e+1,   5.776621004885965e+0
  4.010068699397768e-9,  -8.791398673228059e-1,   2.974023948570025e+0
  3.983300355830649e-9,   1.798499132890112e+2,   2.938199124499910e+0
  3.942986284576215e-9,   8.470678036757879e+1,   3.270741782512143e-1
  3.898422489807027e-9,  -5.818891539129919e+1,   5.150230449956855e+0
  3.849553267435802e-9,   8.975023219690010e+1,   4.985606936643224e+0
  3.580755562822445e-9,  -5.400133416436287e+1,   2.532275119145329e-1
  3.517028021977274e-9,   1.676442457419214e+2,   4.736884608295359e+0
  3.497576422442839e-9,  -8.400013366560191e+1,   4.161185444840346e+0
  3.495674314757328e-9,   8.399356097153050e+1,   2.357054657539372e+0
  3.456168377963031e-9,   1.847131230414317e+2,   3.578549168746463e+0
  3.411610750212682e-9,   3.997151429434687e+2,   1.118449853014347e-1
  3.132869754480446e-9,   1.554275429362410e+2,   5.861433220469623e+0
  3.123879278783013e-9,  -5.258146806633770e+1,   2.708924884617157e+0
  3.113464345840435e-9,  -7.668637424942489e+0,   2.702312653924022e+0
  3.088401196599646e-9,   4.892851330634680e+2,   2.424392375582080e+0
  2.904689347123362e-9,   3.275745142767813e+2,   4.636265912589478e+0
  2.851685855789393e-9,   1.669459473253777e+2,   1.976652265111715e+0
  2.839771962842765e-9,   1.256615170089140e+1,   4.852710077175300e+0
  2.825195058421188e-9,   1.676215758508619e+2,   9.136982899310984e-1
  2.773402100753329e-9,   2.638124560840490e+2,   4.521996130063913e+0
  2.732771844483060e-9,   1.419866098025182e+0,   4.254436199819846e+0
  2.458237955987555e-9,   1.077092846223238e+2,   1.179955994250497e+0
  2.418227407010615e-9,   1.749523990130623e+2,   1.867670960900345e+0
  2.306228293559751e-9,   3.282844473257939e+2,   4.295143088091780e+0
  2.288009437092701e-9,   3.401406659776727e+2,   1.409107925065323e+0
  2.205477130263979e-9,  -1.372882484339165e+2,   8.323383470789274e-1
  2.153305721388975e-9,  -8.241950377513230e+1,   5.135177553594394e+0
  2.138435968845790e-9,   1.428956957588780e+2,   1.432898166378571e-1
  2.113799783626824e-9,   8.557419086200009e+1,   3.329590698760745e+0
  2.046545004634993e-9,  -2.380045241567820e+2,   1.462024153137072e+0
  2.019972559609749e-9,   1.952485607682129e+1,   4.036286041249948e+0
  2.016739851346265e-9,   8.359869829957690e+1,   4.993145836816188e+0
  2.011669178699064e-9,   8.439499633755550e+1,   5.770341400364963e+0
  1.996950177712635e-9,   3.070544620321591e+1,   5.064476309126354e+0
  1.985712300936904e-9,   1.679281050760730e+2,   4.114093270594097e-1
  1.974076613965404e-9,  -9.581876144691662e+1,   3.099149478902222e+0
  1.970555961823554e-9,   3.248067991478702e+2,   5.682778096052395e+0
  1.948857074008257e-9,  -7.613642792468660e+1,   2.180854966826325e+0
  1.850024414555448e-9,   3.178480947719403e+2,   2.143313391557520e-1
  1.833449430987068e-9,  -8.416605413687641e+1,   6.173799519597672e-1
  1.831411276735831e-9,   1.760960353021271e+1,   3.236331033496186e+0
  1.796364623243251e-9,   9.185726671244579e+1,   3.759866912031118e-1
  1.796071776228839e-9,  -1.428613912353496e+2,   3.877528845608088e+0
  1.776872482616075e-9,  -3.101451528234694e+2,   2.116428092196045e+0
  1.756416549314132e-9,   1.047747311754691e+0,   2.635921480591608e+0
  1.725818455581100e-9,   1.221670280568040e+1,   3.762858625714112e+0
  1.724770706046415e-9,   3.837056475881819e+2,   5.157276755716154e+0
  1.723352373865410e-9,   8.435733147236778e+1,   5.522420686396867e+0
  1.711323816089391e-9,   2.345611805023867e+2,   4.141940596068764e+0
  1.676766038437178e-9,   8.382764050025597e+1,   5.096434353351668e+0
  1.672506434841630e-9,   7.214062866668739e+1,   3.514729072560622e+0
  1.648158434586154e-9,   3.171381617229277e+2,   3.697785251669696e+0
  1.518572790493374e-9,  -6.567731073934090e+1,   8.816010938127050e-1
  1.505865487351986e-9,   2.373288956312978e+2,   6.237812588871613e+0
  1.435913089429820e-9,   1.671145547698096e+2,   1.169323050972601e+0
  1.422658475984643e-9,  -1.505300286602921e+2,   5.036449972819901e+0
  1.407387136248843e-9,   1.971663804575841e+1,   4.902245148934892e+0
  1.406883015261057e-9,  -8.397054899527630e+1,   6.059867392094896e+0
  1.405514702656455e-9,   8.402314564185609e+1,   4.255417761876329e+0
  1.374728352716733e-9,   1.665738285391072e+2,   2.099549991978504e-1
  1.371559282751119e-9,  -1.721469713405403e+2,   2.545382809317372e+0
  1.322005245782706e-9,   1.868086176649411e+2,   2.123254957014826e+0
  1.319906769652375e-9,   4.897514275948907e+0,   6.008546874348481e+0
  1.318915704060344e-9,  -8.363636316476462e+1,   1.042994741444177e+0
  1.303149090700824e-9,   3.004187333186284e+2,   2.801723662928765e+0
  1.295804340819964e-9,  -7.249007756189840e+1,   4.784956575434925e+0
  1.280897218253330e-9,  -5.957447696579599e+1,   3.093681352843118e+0
  1.250602042627839e-9,  -6.357027622379520e+1,   2.542112340222272e+0
  1.240094336565794e-9,  -7.811192048710980e+1,   2.992899711189507e+0
  1.226271247494433e-9,  -3.995799257999209e+0,   3.933178901648689e+0
  1.211122336740296e-9,   8.541671341659136e+1,   6.268434623529650e+0
  1.178133504551693e-9,  -1.185974181150060e+1,   2.985697538119190e+0
  1.177157797692063e-9,   1.185269549225701e+1,   3.948374563204659e+0
  1.172933046732507e-9,   8.988177415002261e+1,   1.190951077940412e+0
  1.152677162284516e-9,   1.250056213983198e+1,   5.723010632638324e+0
  1.146331600115113e-9,   1.477589055112985e+2,   3.927876677065850e+0
  1.130617150009518e-9,  -7.134562086343834e-1,   3.537410143681782e+0
  1.130563519600907e-9,   7.064098893907982e-1,   3.305281646819097e+0
  1.116969192043075e-9,  -7.848929407819250e+1,   2.919521204731463e-1
  1.102980354353062e-9,  -1.561144640089994e+2,   5.946166980657658e+0
  1.101761446818243e-9,   1.578642834881860e+1,   3.333440570173740e-1
  1.069172644087747e-9,   1.561604879615078e+2,   1.375199341894017e+0
  1.068356498861489e-9,   2.401343233038198e+2,   4.440652210222940e+0
  1.059434620673988e-9,   8.950440055893989e+1,   4.770837952636535e+0
  1.044059784558661e-9,   7.877315341234410e+1,   1.143507242888164e+0
  1.016836772310294e-9,   4.640142745952389e+0,   6.021437066659099e+0
  1.016576972679662e-9,   8.400396077323410e+1,   4.053209125208758e+0
  1.016275138127641e-9,   8.398973386389829e+1,   4.258323712220893e-1
  1.009612176933294e-9,   6.463317927346495e+0,   2.629622167117127e+0
  1.000343974648378e-9,   9.550361707523400e+1,   2.984181282699508e+0
 9.967523499401552e-10,   8.922054122478829e+1,   3.335828760659160e+0
 9.966552089415117e-10,  -3.233869330498450e+2,   3.685482960043878e-1
 9.402870593153002e-10,   4.669925618577356e+2,   1.229661067540391e+0
 9.201836597249013e-10,   1.484688385603111e+2,   4.419716555277908e-1
 8.950689983850571e-10,  -6.750048592073500e+1,   4.268430979997330e+0
 8.883992824823146e-10,   3.721187862704909e-1,   3.190770919764141e+0
 8.745501342473713e-10,   1.168701183356859e+1,   1.988846124994232e-1
 8.730712627791644e-10,   3.359530847507364e+2,   6.280183778192187e+0
 8.717648312028252e-10,   4.122812946443601e+2,   3.167311744639129e+0
 8.588792117339355e-10,  -1.742424659640497e+2,   1.210919927040592e+0
 8.409975855485920e-10,   2.261826100284316e+2,   2.498852261259447e+0
 8.277790217267727e-10,  -5.992392586100699e+1,   5.161262782418472e+0
 8.256378145032451e-10,  -2.989988672206032e+2,   2.763205014519187e+0
 8.106727971845210e-10,  -1.623862473121709e+2,   4.780895697259465e+0
 8.042844117591335e-10,   1.062894185242986e+2,   5.004896476706646e+0
 7.988206789038706e-10,   3.864620135880401e+0,   3.625910838819237e+0
 7.872659773182765e-10,  -1.616763142631583e+2,   4.439157298591550e+0
 7.817048720260187e-10,  -1.484345340367827e+2,   3.131832800927263e-1
 7.710475580714242e-10,   1.503840911069197e+2,   1.242395452707344e+0
 7.704126186375911e-10,   3.220276647927207e+0,   6.246349231681435e+0
 7.696449736185555e-10,   7.142717245805301e+1,   5.334148983938384e+0
 7.689617429644073e-10,  -7.143421877729659e+1,   1.583746539659337e+0
 7.688802433816459e-10,   2.336298840854661e+1,   1.232925957049267e+0
 7.571532669180772e-10,   7.109288135493270e+1,   5.597943876896142e+0
 7.439991381289911e-10,   7.145370759392900e+1,   5.535007644719460e+0
 7.418827728968060e-10,  -7.140768364142062e+1,   1.785374088678225e+0
 7.141710002671364e-10,   2.519905419556986e+2,   4.709698985884703e+0
 7.108621738205805e-10,  -1.881492302780872e+1,   5.535229267375350e+0
 7.007772111641389e-10,   2.275681716029284e+2,   1.383204764690205e+0
 6.956886626190696e-10,  -2.338169429298457e+2,   2.680951310639539e+0
 6.933217959607452e-10,  -5.043451829321313e+0,   3.425360280928776e+0
 6.874148915581508e-10,  -1.672872847477416e+2,   5.120392808007580e+0
 6.873511452740726e-10,   1.672802384284980e+2,   1.744231689981127e+0
 6.869648719993579e-10,   4.011350090414939e+2,   2.569790372547828e+0
 6.857844678516443e-10,  -1.114628560286621e+1,   8.328225948205548e-1
 6.833734299295491e-10,  -8.411121711313996e-1,   2.753669187673047e+0
 6.693862249790663e-10,   2.561438186591065e+2,   5.678546110819973e+0
 6.654909358216614e-10,  -2.157119529510496e+2,   5.095090066065072e+0
 6.638041905193454e-10,   4.718557716101561e+2,   1.870098266553327e+0
 6.629326001900562e-10,  -8.381635789690328e+1,   3.883984702964298e+0
 6.591277923265960e-10,   8.417733674022909e+1,   2.079886594059772e+0
 6.560892346467496e-10,  -8.406243687962561e+1,   3.123952796470388e+0
 6.509834751903516e-10,   8.404615761811029e+1,   3.076690466490355e+0
 6.508879604781035e-10,  -8.394753701902212e+1,   4.880843783482906e+0
 6.447289293258971e-10,   1.756623320620749e+2,   1.525888982718462e+0
 6.435547060096465e-10,  -7.352619024118420e+1,   4.295745221592769e+0
 6.351655825252769e-10,   5.296909721118001e-1,   3.728098025610556e+0
 6.335219335581790e-10,  -1.633535518911800e+2,   1.540013267827492e+0
 6.329573370535373e-10,   8.393125775750680e+1,   1.319772383571220e+0
 6.224825786948294e-10,   1.083849131478080e+2,   3.547556348539637e+0
 6.207001452204611e-10,   2.371243730375761e+1,   5.449207831255359e+0
 5.931896768693604e-10,  -1.557769918314520e+2,   5.565898648274125e+0
 5.889711849142228e-10,  -2.205751627034701e+2,   4.330023616187955e+0
 5.885166069089712e-10,  -1.482770565913740e+2,   4.241412777487259e-1
 5.866846753183922e-10,   1.630961803611835e+2,   4.634905323727964e+0
 5.759889939924789e-10,   1.615303767097859e+2,   1.848520957622675e+0
 5.688793952948514e-10,   8.320054928058759e+1,   3.000413242140212e-1
 5.675899597313967e-10,  -8.479314535654480e+1,   2.111508050234146e+0
 5.605782892376032e-10,   8.464119080651938e+1,   1.198408154856986e+0
 5.546187458521246e-10,  -2.491508097596482e+2,   6.735244752621092e-1
 5.542575947109707e-10,  -7.755226100719987e-1,   5.478112929728896e+0
 5.522344299074252e-10,   7.170465036804927e-1,   1.723306448470128e+0
 5.508462197118689e-10,   7.028195943446889e-1,   4.328996306070218e+0
 5.404895982094277e-10,   8.452653829067800e+1,   3.124906854932197e+0
 5.377462686028311e-10,   1.098047792458332e+2,   6.007756342724422e+0
 5.322945810258442e-10,   8.346715634645440e+1,   1.349466648198520e+0
 5.282563045611929e-10,   1.387081145319417e+2,   5.011979712580420e+0
 5.279911520530133e-10,  -2.394013782785530e+2,   3.590553684460291e+0
 5.275641316139387e-10,   5.614257617301554e+2,   4.182582986205691e+0
 5.269512103583510e-10,   1.712139712850596e+2,   4.447229749892953e+0
 5.247955496227557e-10,  -1.700548847371134e+2,   2.795878775739382e+0
 5.225719785678864e-10,   2.394474022310613e+2,   3.730773063076320e+0
 5.208649901000095e-10,  -9.791425607042601e+1,   4.554068024207062e+0
 5.190732430679912e-10,   1.238590962399061e+1,   2.657969983878860e+0
 5.129026164092753e-10,   1.343356219531270e+1,   1.607518871553550e+0
 5.117090213887142e-10,   1.774114548333522e+1,   5.700216303084869e+0
 5.102797472038907e-10,   1.028460748699033e+2,   5.411091553745440e-1
 5.097281737512497e-10,  -8.477236992863820e+1,   6.102426155611595e+0
 5.091580837472314e-10,   2.928558010519072e+1,   2.606001807172532e+0
 5.077371874188674e-10,   1.561339528256318e+2,   1.178750690704753e+0
 5.072412810618678e-10,  -1.561409991448754e+2,   5.749607614592463e+0
 5.058954177451637e-10,  -4.153276703407926e+0,   3.955991213470615e+0
 5.047543134240369e-10,   2.387144572057946e+2,   1.969941365273762e+0
 5.043829972203057e-10,   1.557996617225115e+2,   1.469423745622667e+0
 4.890408176549955e-10,  -1.522072662883137e+2,   2.137138922452609e+0
 4.773298482291330e-10,   1.132652767976701e+1,   4.601145975790035e+0
 4.670997564587408e-10,   3.234212375733734e+2,   5.129599443490491e-1
 4.464818352063288e-10,   1.639978953791332e+2,   2.130593737862728e+0
 4.406608377601459e-10,   1.564752902479957e+2,   1.941619986513157e-1
 4.393329842877151e-10,   1.730371464664537e+2,   1.056759767336516e+0
 4.345550049110925e-10,   3.138107472870011e+1,   1.149457807849734e+0
 4.324113737163698e-10,  -7.220621822774680e+1,   3.879952779293165e-1
 4.322532136001400e-10,   1.108082068001892e+0,   3.527932011668980e+0
 4.300456893078628e-10,  -2.324313813553489e+2,   1.566858150426800e+0
 4.247202771507616e-10,  -6.554576878621839e+1,   3.339331465057388e+0
 4.240422440705507e-10,   1.884922755133710e+1,   1.666456987120227e+0
 4.193980164448369e-10,  -1.554931324973004e+2,   1.246663532816648e+0
 4.171560624634534e-10,  -4.845140079553119e-1,   3.735658072344670e-1
 4.159604841978008e-10,   5.004314186663343e+2,   3.021764066430906e+0
 4.130059133050845e-10,   9.690081328219969e+1,   4.976117114245133e+0
 4.120784418224733e-10,   3.117840300232899e-1,   2.555309361672581e+0
 4.060755675157683e-10,   8.393651256231900e+1,   6.918458901981293e-1
 4.010189449237204e-10,   1.736377189225250e+1,   3.006708527412677e+0
 3.997953612538390e-10,   1.707991255810090e+1,   1.650669830680835e+0
 3.997114195883222e-10,   6.102833773544901e+0,   4.015226323835948e+0
 3.886277756775113e-10,   3.450038757300932e+2,   2.049635479493112e+0
 3.848972828373919e-10,   8.405718207481340e+1,   3.795747050652150e+0
 3.834524613428625e-10,  -6.869210727584090e-1,   6.542907751609057e-1
 3.826836650485749e-10,  -8.412802644068501e+1,   3.967405841623997e-1
 3.731766503537177e-10,  -6.248771326917321e+0,   2.269802754480459e+0
 3.699259897694070e-10,   8.570352442892187e+0,   4.302470841388052e+0
 3.663949598905510e-10,   2.287276592446489e+0,   9.641080346683104e-1
 3.656420924662980e-10,   1.955916060034970e+1,   4.467082786579514e+0
 3.609255606236687e-10,   2.336710053764733e+2,   3.596731413160636e+0
 3.600233042764473e-10,   3.345675231762396e+2,   1.110426203361566e+0
 3.583240824993494e-10,   8.674104944213070e-1,   1.154144759695680e+0
 3.555517061658905e-10,   8.386566819644736e+1,   4.875871637845389e+0
 3.473514108199222e-10,   1.442812573333748e+2,   5.310743732251403e+0
 3.471401029139188e-10,  -6.827600853080699e+1,   1.861617146292541e+0
 3.454400507048162e-10,  -8.387065491068850e+1,   4.018127628194395e+0
 3.427253135621332e-10,  -6.620700171145270e+1,   5.505219451102281e+0
 3.422088427028358e-10,   7.794829832820184e+0,   5.066528158447029e+0
 3.412176520698575e-10,  -5.190583954085349e+1,   5.086506339936081e+0
 3.411488085949066e-10,   2.805427672522001e+0,   6.282706032329537e+0
 3.373280279504648e-10,  -1.446307062285858e+2,   3.037959834931650e+0
 3.360182815017760e-10,   1.239624021124399e+0,   9.308383061792735e-1
 3.359333610698542e-10,  -6.592314237730110e+1,   6.561875061626576e-1
 3.329377952935727e-10,  -8.335250383061302e+1,   3.001318254302928e+0
 3.322780665047769e-10,   1.172503952976000e+1,   1.099505596141075e-1
 3.318493122622301e-10,   9.497392610312220e+1,   2.559914677389402e+0
 3.294477712046045e-10,   1.188251697516870e+1,   2.539995831107835e+0
 3.286211168610213e-10,  -1.595808196396489e+2,   2.984890965523929e+0
 3.272745851176663e-10,  -3.822857814901568e+2,   4.155969528632788e-1
 3.271215989551747e-10,  -1.182992032858891e+1,   1.577141406562011e+0
 3.268552594146699e-10,   1.151840438913671e+1,   7.766258769438297e-1
 3.259145139757009e-10,   8.322132470849419e+1,   4.136855986911764e+0
 3.184616961803012e-10,  -1.563066828035638e+2,   2.003875267398623e+0
 3.112017025523792e-10,   7.150486344867005e+0,   4.541012418071747e+0
 3.090498135982471e-10,   8.412303972644389e+1,   2.214219968556904e+0
 3.086556875841486e-10,  -6.985335207424090e+1,   5.590574049341807e+0
 3.031455555266962e-10,  -7.301976853401020e+1,   4.362660087914648e+0
 3.017373648890159e-10,  -2.505476638814192e+2,   2.993186009965347e+0
 2.990760401786711e-10,  -7.090100464556299e+1,   2.173751608298700e-1
 2.972397560023816e-10,   1.007162757228655e+2,   1.564862034164634e+0
 2.971830094227281e-10,  -7.851006950609910e+1,   4.387209404923773e+0
 2.964838965837125e-10,  -8.826630269446127e-1,   4.971846383968504e+0
 2.946300842415370e-10,   6.594859880469002e+0,   5.114575746959628e+0
 2.940386407362572e-10,   1.802420769007966e-1,   4.759208761724340e+0
 2.919046994591622e-10,  -9.372326682340724e+1,   1.644908208687685e+0
 2.913755350335150e-10,  -2.315639708609276e+2,   4.352782539656928e+0
 2.901676657323125e-10,   1.225436767086811e+1,   3.939570672075646e+0
 2.892107326195508e-10,   2.505936878339276e+2,   4.328071964554439e+0
 2.872740967229964e-10,  -6.933520099416542e+1,   1.387514844432039e+0
 2.848751721891653e-10,   7.632820989362371e+1,   4.966983832019270e+0
 2.827706805952546e-10,  -1.027887510844491e+1,   6.334897915033266e-1
 2.826134004521148e-10,   8.948362513103329e+1,   2.588783337631163e+0
 2.825418969672302e-10,   1.690414419488871e+2,   4.431099464461479e-1
 2.820997412814612e-10,  -8.634971347207210e+1,   8.107050308038151e-1
 2.817506124837917e-10,  -3.345332186527112e+2,   6.054480166637376e+0
 2.798161927084404e-10,   3.774225717377362e+2,   5.200418230594320e+0
 2.795124428276775e-10,   4.830020572130223e+2,   2.467456361958234e+0
 2.766277752831415e-10,   2.390865759920651e+2,   3.775866191509106e+0
 2.759728225678582e-10,   2.509311600114750e+2,   8.095147207825839e-1
 2.748902021081229e-10,  -2.418455714565312e+0,   3.390379555895278e-1
 2.745650542285828e-10,  -7.001082951964960e+1,   5.297079385972596e+0
 2.732965792535057e-10,   8.164398116506030e+1,   5.291481383201436e+0
 2.707617248047960e-10,   5.502794761272892e+2,   3.585219195245713e+0
 2.657389096409750e-10,   8.383952247748699e+1,   6.046463141707800e+0
 2.657278346617325e-10,  -2.289537331774252e+2,   3.310173468674289e+0
 2.655074192286902e-10,  -8.415417215964540e+1,   1.567460744459634e+0
 2.627976080690657e-10,  -1.602907526886615e+2,   3.351615313932477e+0
 2.579895352065338e-10,   9.237541779252129e+1,   2.311929063549711e+0
 2.572602766690139e-10,   7.929111501155440e+1,   6.207693391274753e+0
 2.572266100574702e-10,  -8.636498896601097e-2,   4.905886372395411e+0
 2.557585831351526e-10,   1.668856125691305e+2,   1.002133029790685e+0
 2.554583596508696e-10,  -7.909933304261729e+1,   3.994460287229187e+0
 2.554024585626066e-10,   2.397622045175493e+2,   2.626921433656673e+0
 2.547153119957830e-10,   1.145806963288950e+1,   3.310213196131871e+0
 2.539258136901743e-10,   7.362313723024840e-1,   1.855301612103002e+0
 2.538213894625477e-10,   9.971768610632540e+1,   7.473303748418303e-2
 2.536650612092468e-10,  -7.196038658978659e+1,   2.013167248462360e+0
